id,comment,sentiment,comment_length,word_count,words_sentiment
1754,top story break law dupe police and secretly lobby government leak reveal uber guardian see more,-1,169,22,0
2846,dishonest write about heroic rise break law dupe police and secretly lobby government leak reveal guardian,-1,164,24,0
2315,top story break law dupe police and secretly lobby government leak reveal uber guardian see more,-1,169,22,0
2858,sure gulf state punish woman use service and also taxi or driver bring dock could block dock access for ferry bring woman offshore health care ship,-1,234,44,0
2900,mayor complicit in deregulate public transit safety amp abuse of labor law ks lobbyist as agent search office hit snag company laptop  amp tablet remotely switch and encrypt,-1,272,39,0
1091,break law dupe police and secretly lobby government leak reveal,-1,101,12,0
82,report defied taxi law enter market,-1,77,10,0
2136,traves  corrupt to founder break law dupe police build secret lobbying operation condone violence leak reveal,-1,168,20,0
1505,leak docs reveal bare knuckle expansion tactic investigation,-1,94,9,0
2461,a labor classification law design force gig economy company like left and doodah classify worker as employee instead of as independent contractor mean eligible for benefit,-1,253,35,0
3084,break law dupe police and secretly lobby government leak reveal uber guardian,-1,123,17,0
505, dismiss concern from executive that send driver protest in france put at risk of violence from angry opponent in taxi industry think worth shoot back violence guarantee success ,-1,280,41,0
52,morning mail file female voter drift from coalition  take ,-1,115,14,0
2503,just witness one of driver urinate at side of public road disgusting,-1,87,14,0
1213,break law dupe police and secretly lobby government leak reveal,-1,101,12,0
2963,court politician help expand worldwide despite than legal status leak doc reportedly show,-1,165,19,0
2397,deliberately dodged authority ignore rule in early year leak document show csc news,-1,125,16,0
1650,need come with caper put door dash eat amp shit outta business by tomorrow,-1,92,18,0
2589,leak reveal spread fuck illegal ride sharing globally,-1,96,11,0
1333,another house of said company corruption file massive leak reveal top politician secretly help,-1,142,19,-1
263,one give damn western left wing egalitarian think country fight for existence,-1,125,22,0
1572,break law dupe police and secretly lobby government leak reveal,-1,101,12,0
850,leak file reveal bare knuckle expansion tactic investigation,-1,95,9,0
1232,root in exploitation w regard law common good exploit driver amp community leak of file analyze amp report by world collaborative of journalist triumph amp deeply important as move forward through morass company create,-1,290,45,1
1366,file massive leak reveal top politician secretly help be news,-1,109,15,0
2964,mask man report angry taxi driver turn on driver with knuckle duster and hammer in  in march staffer seek turn advantage win concession from dutch government driver victim encourage file,-1,273,45,0
2637,go save for next one ask again boycott,-1,89,19,0
1315,need say more excellent headline scary report break law dupe police and secretly lobby government leak reveal,-1,153,20,1
2290,remember that donate lot of cause like transact minibike and like group and project like try get political leader something else know support open street plazas and car project wonder,-1,268,45,0
773,break law dupe police and build secret lobbying operation leak reveal smarter,-1,116,14,0
1834,top story break law dupe police and secretly lobby government leak reveal uber guardian see more,-1,169,22,0
1448,macron all,-1,17,3,0
2470,file massive leak reveal top politician secretly help be news,-1,115,16,0
1128,so leak apparently reveal that company pretty deeply involved in draft legislation in finland benefit detriment of taxi customer and people in general never fuck trust teach company,-1,229,36,0
152,uber about make poor people poor while make rich by kill taxi company once work,-1,120,19,-1
782,report lobby use stealth teach block scrutiny,-1,84,10,0
3134,violence guarantee success exploit taxi protest,-1,113,10,0
1638,new post leak reportedly reveal battle with government taxi firm and labor law net,-1,122,17,0
1105,hard overstate damage reckless attitude towards basically everything world live in of course insist fully reform also of course just so consider story illustrative,-1,268,43,-1
3149,treatment of driver treatment of passenger price gouging during high demand and hyper aggressive lobbying turn once seem like innovative idea into another brick in dystopian wall  ,-1,245,33,-1
116,top story break law dupe police and secretly lobby government leak reveal uber guardian see more,-1,169,22,0
1475,leak reveal spread fuck illegal ride sharing globally,-1,96,11,0
2507,i win access world leader deceive investigator and exploit violence against driver in battle for global dominance i,-1,165,23,0
3146,dey bolt or inside,-1,26,6,0
1356,break law dupe police and secretly lobby government leak reveal,-1,101,12,0
909,report lobby use stealth teach block scrutiny,-1,84,10,0
2101,depot break law dupe police and secretly lobby government leak reveal uber guardian see more,-1,168,22,0
2180,break law dupe police and secretly lobby government leak reveal lobby,-1,114,14,0
16,file guide cab hail firm ruthless expansion tactic,-1,106,14,0
755,use secret tactic know as kill switch block law enforcement from access company datum during police raid leak document show,-1,173,25,0
512,break law dupe police and secretly lobby government leak reveal newspeak,-1,112,13,0
1785,question macron and receive for unethical assistance macron massive intellect and vision often endorse but g also fool be news massive leak reveal top politician secretly help,-1,278,46,0
1980,empanel macron secretly aid lobbying drive in france leak reveal empanel macron guardian,-1,132,18,0
2860,file massive leak reveal top politician secretly help,-1,98,12,0
1251,break law dupe police and secretly lobby government leak reveal,-1,106,12,0
2687,report lobby use stealth teach block scrutiny,-1,109,11,0
3080,leak trove of confidential file reveal inside story of flout law dupe police exploit violence against driver and secretly lobby government during aggressive global expansion per guardian,-1,233,34,0
1248,massive trove of internal document from reveal management discussion and lobbying effort during company rapid international expansion guardian now trend on,-1,245,30,0
1478,fuck sake not get eh there load show on here aye but there see museums though,-1,125,21,-1
219,top story break law dupe police and secretly lobby government leak reveal uber guardian see more,-1,169,22,0
1537,file leak detail political lobbying make ride share global,-1,99,12,0
2974,be news file massive leak reveal top politician secretly help,-1,109,15,0
439,leak docs reveal dubious tactic use conquer new market,-1,92,12,0
681,use secret tactic know as kill switch block law enforcement from access company datum during police raid leak document show,-1,173,25,0
3085,file massive leak reveal top politician secretly help follow for techno,-1,129,17,0
1751,top story break law dupe police and secretly lobby government leak reveal uber guardian see more,-1,169,22,0
943,report use stealth teach block scrutiny include kill switch deny authority access electronic evidence fortune,-1,162,22,0
2217,i file i  lobby sun govern i  macron i,-1,109,9,0
1722,america oligarchs call coo leak message suggest executive under illusion about company law breaking with one executive joke become pirate and another conceding just fuck illegal,-1,247,33,-1
1374,break law dupe police and secretly lobby government leak reveal guardian,-1,116,15,0
3093,fucking so sick if eat would just tell order cancel mean at point like of order,-1,142,29,0
1367,empanel macron secretly aid lobbying drive in france leak reveal,-1,99,12,0
2055,be news file massive leak reveal top politician secretly help,-1,109,15,0
1993,report lobby use stealth teach block scrutiny,-1,80,10,0
2429,install one bolt free now teeth the macron,-1,72,14,0
3530,not like,-1,19,4,-1
955,in previous year more than uber driver physically attack across rope and dozen of car destroy in clash with taxi driver fearful of lose livelihood clash with assault by,-1,236,39,-1
31,yeah but and rest of labor orgy cabby scream about corruption with couple of exception not care victim,-1,212,35,-1
706,to founder traves  dismiss driver safety concern in turbulent global taxi protest tell exec violence guarantee success report say via ,-1,199,23,0
2102,break law dupe police and secretly lobby government leak reveal guardian,-1,116,15,0
2162, newton story break law dupe police and secretly lobby government leak reveal uber guardian see more,-1,188,23,0
3096,wow so cartel  guilty of violent assault and murder for profit amp dupe into accessory by give business good reporting bow  ,-1,199,32,1
687,one of exec expose in  delete twitter account mark  head head of public policy for rope middle east and africa mark one of exec use violence against driver as political tool benefit business,-1,271,47,0
803,lobby use stealth teach block government scrutiny report,-1,95,11,0
879,basically venture capitalist through and left subsidize million of car circle most transit friendly city neighborhood for full decade,-1,156,21,0
296,leak reportedly reveal battle with government taxi firm and labor law net,-1,112,15,0
1562,like expose people than take bus but still feel like go go directly hell if get in know active bovid infection,-1,171,36,0
2029,report lobby use stealth teach block scrutiny a news  bring by transportation alternative there alternative bike and fund by left amp,-1,224,33,0
2628,leverage against argue with eat order abruptly cancel after hour and half because driver complete delivery for mysterious undisclosed reason,-1,251,40,-1
1717,as aggressively push into market around world ride share service lobby political leader relax labor and taxi law use kill switch thwart regulator and law enforcement accord report release sundae,-1,267,38,0
3199,notion of liberal as socialist laughable campaign ex mama aide help sell firm world,-1,139,20,-1
120,leak of document reveal break law dupe police amp secretly lobby government rat ride hail company use kill switch during raid stop police see datum,-1,207,27,0
1713,kill switch technological tool prevent authority investigate company business practice as disrupt global taxi industry discovery   disclosure ethic compliance,-1,281,30,0
1794,break law dupe police and secretly lobby government leak reveal guardian,-1,116,15,0
1826,break law dupe police and secretly lobby government leak reveal,-1,101,12,0
2613,leak reveal spread fuck illegal ride sharing globally,-1,96,11,0
2154,shame on ,-1,56,6,0
1262,know fire start burn normal part of business embrace chaos mean something meaningful officially become pirate sometimes problem because well just fucking illegal ,-1,278,39,0
2943,file massive leak reveal top politician secretly help news,-1,104,13,0
1684,file massive leak reveal top politician secretly help,-1,98,12,0
2388,in bid shape policy debate pay prominent academic hundred of thousand of dollar produce research support company claim about benefit of economic model lot sound familiar,-1,220,34,0
213,mental gymnastic,-1,21,3,0
1835,top story break law dupe police and secretly lobby government leak reveal uber guardian see more,-1,169,22,0
2822,ha dick duplicitous motherfucker not sign support fucker fraud want god damn restitution class action truth in code not hard provide service look at go idiot,-1,248,38,-1
3541,not like,-1,17,4,-1
1399,radically change taxi service for well safe customer friendly amp less racist ridiculously story cast anti innovation government work stop innovation as good guy deliberately dodged authority ignore rule,-1,285,37,1
1066,just or anyone else trouble get bloody,-1,69,14,0
2404, deliberately dodged authority ignore rule in early year leak document show csc news ,-1,154,19,0
1274,break law dupe police and secretly lobby government leak reveal,-1,103,12,0
2007,provide unprecedented look into way defied taxi law and upended worker right,-1,98,16,0
2131,file leak document show lobby political leader relax taxi law,-1,108,14,0
2737,driver especially in develop country like south africa still complain about gruel hour and poor pay many enter high cost leasing deal for car,-1,206,28,-1
2075,report lobby use stealth teach block scrutiny a news,-1,94,13,0
896,report lobby use stealth teach block scrutiny,-1,84,10,0
1036,break law dupe police and secretly lobby government leak reveal guardian bad america cab driver roll over so easy take french cab driver fight back and expose horrible company,-1,253,39,-1
1907,guess never find peace in drive by man cause uncle shame tell about child and in breath hit on,-1,166,33,0
1869,break law dupe police and secretly lobby government leak reveal guardian,-1,116,15,0
1412,file massive leak reveal top politician secretly help detail extensive help get from leader as empanel macron and ex e commissioner needle roe e france  shyness  news new,-1,267,37,0
935,file massive leak reveal top politician secretly help be news bravo vows en aver antre sous we code berate  ,-1,208,28,0
1153,moral file leak document show lobby political leader relax taxi law,-1,125,14,0
2445,hold responsible leak document reveal secretive relationship with top politician,-1,122,13,0
2928,interaction between big capital and needy politician rarely public former coo traves  desperate produce good for investor promote violence and show contempt for exploit gig economy workforce,-1,261,35,1
2546,use secret tactic know as kill switch block law enforcement from access company datum during police raid leak document show here know,-1,212,34,0
1919,in one exchange  dismiss concern from executive that send driver protest in france put at risk of violence from angry opponent in taxi industry think worth shoot back violence guarantee success,-1,259,42,0
1400,wow just publish new investigation  on win access world leader deceive investigator and exploit violence against driver in battle for global dominance,-1,226,32,0
159, go of internal datum at show in particular empanel macron economy minister struggle support company yet target of legal and tax investigation bribery france ,-1,228,37,0
2440,brilliant journalism break law dupe police and secretly lobby government leak reveal,-1,123,14,0
1336,ice late investigation expose massive lobbying machine pave teach giant road global domination     regulator rich,-1,214,25,0
2871,candy want free proceed force feed drink night so and do,-1,89,19,0
1810,double charge for trip charge on ride add tip email and say refund tip not ask for tip refund ask for refund of duplicate trip charge that charge,-1,224,45,-1
1454,secret sauce of disruptive technology just exploit cheap labor but apparently also exploit violence,-1,154,19,0
162,in way over optimistic about left in early day but of specific criticism of seem equally true of conventional taxi or just of car in general,-1,183,32,0
1200,reporter film hundred of migrant run across  border say border agent feel like driver,-1,110,16,0
3130,corruption corruption corruption just pay back taxis and shut shop one really want drive by incompetent anyway,-1,144,24,0
1155,break law dupe police and secretly lobby government leak reveal uber guardian,-1,123,17,0
723,break law dupe police and secretly lobby government leak document show smartness,-1,121,14,0
483,break law dupe police and secretly lobby government leak reveal,-1,101,12,0
1198,break law dupe police and secretly lobby government leak reveal,-1,101,12,0
1596,violence guarantee success exploit taxi protest  via guardian,-1,114,12,0
1444,convenient of support form lead error easily tell nothing submit ape and service get bad by day,-1,156,29,-1
1499,file massive leak reveal top politician secretly help be news,-1,109,15,0
62,break law dupe police and secretly lobby government leak reveal,-1,101,12,0
2253,break law dupe police and secretly lobby government leak reveal guardian,-1,116,15,0
2824,intimate tour of corporate lobbying political influence interface via large document leak prop team for work,-1,133,22,0
1675,kudo sub come with program title panorama take for ride file,-1,101,21,0
1511,way run by bastard,-1,29,6,0
1382,deliberately dodged authority ignore rule in early year leak document show csc news,-1,125,16,0
2016,say criminal from start not wrong uber leveraged violent attack against driver pressure politician,-1,158,21,-1
3543,not like,-1,18,4,-1
8,too many taxi driver tell about cut access ape and withholding earn wage for month at time due spurious customer complaint driver evidence make difference big data leak show more reason not use,-1,275,47,-1
1703,break law dupe police and build secret lobbying operation leak reveal smarter,-1,116,14,0
2828, uber guardian i leak also contain text between  and empanel macron secretly help company in france economy minister allow frequent and direct access and staff i,-1,265,42,0
466,break law dupe police and secretly lobby government leak reveal,-1,101,12,0
2587,report lobby use stealth teach block scrutiny,-1,84,10,0
3010,top politician with vested interest in criminal jail,-1,68,10,0
824,break law dupe police and secretly lobby government leak reveal,-1,101,12,0
1701,leak file email and text message from span early year of under found coo  indicate that senior management under illusion about company law breaking with one executive conceding just fuck illegal,-1,275,41,0
1805,file inside global lobbying machine via couture,-1,86,11,0
1462,break law dupe police and secretly lobby government leak reveal uber guardian,-1,123,17,0
2936,fuck,-1,9,2,0
555,break law dupe police and secretly lobby government leak document show smartness,-1,122,14,0
2242,file massive leak reveal top politician secretly help ouch,-1,109,15,0
2570,basic premise that never make money and only function by cut labor market corner in so drive investment in mass public transit during decade most need ramp,-1,223,41,0
643,leak file reveal bare knuckle expansion tactic investigation,-1,95,9,0
206,lower voice,-1,23,4,0
1916,ugh macron support as gorge borne and widen and break law repeatedly and encourage violence,-1,145,20,0
2008,investigation base on leak of sensitive text email invoice briefing note presentation and document exchange by top executive government bureaucrat and world leader in nearly country,-1,224,33,-1
1057,y talk about  call like phone hook derrick cloud and sheriff on speed dial  valley,-1,164,27,0
66,then vice president job widen supporter of at time late meeting with company at we at dagos  text people let know that every minute late one less minute with,-1,276,50,0
2561,four year ago with go on wait screen for day nationwide see immediate non trivial uplift in brand awareness surprised take so long test,-1,187,36,0
1313,use bolt so much cheap,-1,27,6,0
1457,break law dupe police and build secret lobbying operation leak reveal smarter,-1,115,14,0
2263,report lobby use stealth teach block scrutiny technology digital transformation,-1,146,14,0
1862,hear story of barrister with experience so scary and horrific thank god for life but driver bring book continue bad work god forbid,-1,195,36,-1
1946,while french taxi driver stage sometimes violent protest in street against my macron now president on first name term with controversial boss traves  and tell would reform law in firm favor,-1,270,42,0
876,wonder info find seem need stop use and use permanently make for of state and action sick of corporation get away w shit just make profit,-1,259,47,0
1643,fuck eat delivery man mf take food too fucking hungover drive anywhere just want fat and in peace,-1,136,28,0
1195, leak docs reveal bare knuckle expansion tactic investigation techno technology,-1,129,12,0
758,rely not wan a pay for nil also wan a go with someone way too nervous go alone  hope book at least initial appointment and dad come with and get next one at college if need,-1,237,50,-1
933,leak file reveal bare knuckle expansion tactic investigation,-1,95,9,0
657,lobby use stealth teach block scrutiny,-1,76,9,0
28,in so quiet like put music on or ,-1,69,14,0
1242,break law dupe police and secretly lobby government leak reveal guardian break law dupe police and secretly lobby government leak reveal guardian file massive leak reveal top politician secretly,-1,276,39,0
51,manifest koruna movie type sugar daddy give million for just money,-1,98,18,0
1550,empanel macron secretly aid lobbying drive in france leak reveal via guardian,-1,114,14,0
2911,use modern day volunteer slavery tactic with impunity break law dupe police and secretly lobby government leak reveal,-1,167,21,0
1450,heck report lobby use stealth teach block scrutiny,-1,89,11,0
2948,not piggy but eat in area would like maria deliver food and then would guy another time like tom deliver food and would girl confuse and make and guess if food,-1,259,54,-1
768,listen in particular macron scandal of false friend e et hypocrite regulation go kill crypt philosophy of freedom and business,-1,175,30,0
1575,politician for hire as say not personal strictly business,-1,82,13,-1
992,here controversial opinion lot of progress on zone see in last decade happen without rise of left and,-1,151,27,0
1364,not many driver now die increase in commission progress see lose billion and countless sexual assault driver leave in drove know would happen,-1,199,35,-1
3124,top most expensive city in us for ride smarter,-1,92,14,0
1778,lobby politician use stealth technology block scrutiny report,-1,127,12,0
1988,open smarter and read break law dupe police and build secret lobbying operation leak reveal here read on web tap here,-1,195,27,0
370,leak file reveal bare knuckle expansion tactic investigation,-1,95,9,0
2310,file leak detail political lobbying make ride share global,-1,97,11,0
1883,generate break law dupe police and secretly lobby government leak reveal uber guardian see more,-1,168,21,0
1394,break law dupe police and secretly lobby government leak reveal,-1,101,12,0
2893,report lobby use stealth teach block scrutiny,-1,84,10,0
898,report lobby use stealth teach block scrutiny,-1,84,10,0
214,thank for reach out please send dm of phone number associate with account as well as  of error receive so that assist,-1,178,34,0
1629,file show company gain access president prime minister and top official win favor and peddle influence define local law and regulation deceive authority dodged taxis and leveraged violence against driver,-1,280,38,0
1482,dude go take and see if car pull or yard away mic drop,-1,83,20,0
2161,top story break law dupe police and secretly lobby government leak reveal uber guardian see more,-1,169,22,0
1140,break law dupe police and build secret lobbying operation leak,-1,123,14,0
1243,pal self righteous about bovid van es now useless liberal scum want justify not thing work hint reorganize society away from profit amp exploitation all,-1,209,33,-1
3500,top story break law dupe police and secretly lobby government leak reveal uber guardian see more,-1,169,22,0
1052,investigate,-1,43,3,0
3132,not surprised by of break law dupe police and secretly lobby government leak reveal guardian,-1,151,22,-1
25,break law dupe police and secretly lobby government leak reveal,-1,101,12,0
174,break law dupe police and secretly lobby government leak reveal,-1,101,12,0
2215,leak reveal spread fuck illegal ride sharing globally,-1,121,12,0
2104,relevant en mi red break law dupe police and secretly lobby government leak reveal uber guardian see more,-1,179,24,0
3509,top story break law dupe police and secretly lobby government leak reveal uber guardian see more,-1,169,22,0
1585,driver say once on way back dorm from see eternal and energy so terrifying call someone for rest of way back so know alone,-1,187,40,0
1657,glad only ever give money once and regret that one time,-1,71,15,0
3503,top story break law dupe police and secretly lobby government leak reveal uber guardian see more,-1,169,22,0
262,leak span five year period run by to founder traves  try force cab hail service into city around world even if mean breach law and taxi regulation,-1,242,37,0
1904,top story now break law dupe police and secretly lobby government leak reveal uber guardian see more,-1,173,23,0
1676,now come that also bribe politician while push discriminatory policy against male that break australia refuse service law  ,-1,269,30,0
3209,someone use account now address amp hunt,-1,108,18,0
2723,report lobby use stealth teach block scrutiny,-1,109,11,0
1109,cling defense of judge now tell traves take hike and x billionaire for time at meanwhile fight every labor protection for driver propose in californium point exploit,-1,275,50,0
247,file leak doc reveal company win access world leader cozier oligarchs and dodged taxis amid chaotic global expansion via ,-1,188,26,0
550,break law dupe police and secretly lobby government leak reveal newspeak,-1,112,13,0
906,report lobby use stealth teach block scrutiny,-1,84,10,0
2785,attempt lobby politician and flout law as part of effort expand globally from accord newspaper report,-1,166,24,0
2811,simultaneous and organized boycott possible black market have personal driver number and cut thru ape middleman,-1,139,22,0
3526,clear that break law amp behave anti competitively for year as weekend leak confirm still amuse that despite amp head start in tout winner take market still not able turn profit just around corner,-1,288,50,-1
3024,work with  official destroy taxi on feel news,-1,96,13,0
948,break law dupe police and secretly lobby government leak reveal uber guardian,-1,123,17,0
3530,not like,-1,18,4,-1
1792,reveal take system for ride use teach drive past law  ice via ,-1,139,20,0
883,file massive leak reveal top politician secretly help,-1,98,12,0
217,think that public knowledge taxi driver so irate but public still want well option than taxi and win,-1,138,26,0
2052,legit just eat driver message tell keep and eye out for as not datum proceed take hour deliver order live minute away absolute mockery bereft,-1,213,43,-1
1984,break law dupe police and secretly lobby government leak reveal,-1,101,12,0
24,would park at yer get long term at  airport and border crossing taxi seat sound like bullshit there frequent bus service from blain seat people in cab w luggage seat rubbish,-1,252,46,0
2497,report lobby use stealth teach block scrutiny,-1,84,10,0
1799,break law dupe police and secretly lobby government leak reveal,-1,101,12,0
3514,break law dupe police and secretly lobby government leak reveal never use tomorrow go touch day at office for someone,-1,187,29,0
1015,report call file publish by nonprofit international consortium of investigative journalism and gather trove of corporate document email briefing and detail of tactic company use rapidly expand around world,-1,301,42,0
2504,be news file massive leak reveal top politician secretly help,-1,109,15,0
1202,report lobby use stealth teach block scrutiny  nitwit,-1,115,13,0
2711,key people in file investigation ice,-1,74,10,0
1728,company use kill switch during raid stop police see datum empanel macron secretly aid lobbying in france former coo tell executive violence guarantee success via,-1,220,29,0
2733,file massive leak reveal top politician secretly help news,-1,104,13,0
2450,unfortunately come after french election break law dupe police and secretly lobby government leak reveal,-1,153,19,0
1626,oh people help that rotten bores johns still prime minister let us get sort,-1,108,18,0
3089,and please pay attention not single driver wear mask in high transmission area driver bovid previously and think constant exposure make immune educate driver mostly upset because truly not understand help plus,-1,267,44,-1
511,thank but so difficult talk someone via ape interface not as good as use year ago,-1,131,28,0
1408,for macron,-1,17,3,0
2678,file massive leak reveal top politician secretly help,-1,98,12,0
306,know one of not really care that much dude feel like grasp at straw here,-1,101,18,-1
37,break law dupe police and secretly lobby government leak reveal,-1,101,12,0
2899,violence guarantee success exploit taxi protest,-1,95,11,0
812,open smarter and read break law dupe police and build secret lobbying operation leak reveal here read on web tap here,-1,195,27,0
3198,be news file massive leak reveal top politician secretly help,-1,109,15,0
2276,it driver just justify reparation by state slave in lifetime,-1,100,18,0
310,wish there like but instead person show in car get on passenger side and let drive,-1,124,26,0
53,westing happen could never abuse trip in month reach like dis,-1,86,17,0
1349,hard ethical consumer sometimes but feel good never knowingly buy anything touch by burdock not use amazon for year and never use model seem exploitative thank for late scoop ,-1,242,40,0
1757,top story break law dupe police and secretly lobby government leak reveal uber guardian see more,-1,169,22,0
2289,leak company use violence against driver win favor over taxis,-1,101,14,0
874,uber much bad than think and already think bad,-1,98,15,-1
2777,break law dupe police and secretly lobby government leak reveal guardian,-1,116,15,0
3508,top story break law dupe police and secretly lobby government leak reveal uber guardian see more,-1,169,22,0
1245,strike by often response here always effect of happen under  and go now,-1,141,22,0
3030,hey would really like see cover damn evidence proof that try bribe politician incite discourse and break law in order succeed through thousand of leak document and message,-1,242,36,0
1166,empanel macron secretly aid lobbying drive in france leak reveal,-1,99,12,0
2814,now in print nothing but criminal organization in pocket in pocket lock,-1,151,24,-1
2014,file drop not revelatory but remaining ignore horrific corruption of e official exactly nobody of left thinking campaign for people vote,-1,200,34,-1
1929,remember that video and eat and feel like pay drive by drive,-1,91,19,0
2308,top story break law dupe police and secretly lobby government leak reveal uber guardian see more,-1,169,22,0
2480,leak reveal spread fuck illegal ride sharing globally news technology trend future innovation techno,-1,152,17,0
2722,so presume macron decent thing and immediately resign in shame and deep regret file massive leak reveal top politician secretly help be news,-1,210,32,0
2141,file massive leak reveal top politician secretly help,-1,126,13,0
2996,lot of thing thing that people pay attention either know or suspect year ago remember stumble on of dodgy activity back first apply for ability operate in up,-1,232,42,0
1411,reportedly block authority oversight with stealth teach include kill switch under past leadership,-1,136,16,0
2603,leak reveal spread fuck illegal ride sharing globally,-1,96,11,0
220,violence guarantee success,-1,59,5,0
1620,holy moly honestly not know ever want take seriously again as proper company follow law after revelation ,-1,184,28,-1
1973,file massive leak reveal top politician secretly help,-1,98,12,0
1443,empanel macron secretly aid lobbying drive in france leak reveal empanel macron guardian,-1,132,18,0
2758,like mind control ray hit everyone w people not see as just illegal taxi company there taxi regulation amp then just not follow,-1,188,31,-1
1512,wild people not see much wealthy invest in convince people there class warfare wealthy because of get fight one sided battle and literal warfare people dead and die lose home life destroy,-1,267,45,-1
1564,file massive leak reveal top politician secretly help be news,-1,109,15,0
210,rich people call like always regardless of price just like rich people keep fly and drive gas price go poor pal without access car force buy clunker or take hour bus ride,-1,240,47,-1
3019,court politician help expand worldwide despite than legal status leak doc reportedly show,-1,165,19,0
2908,then coo think worth violence guarantee success,-1,94,11,0
929,in addition stage counterplot elicit violence against driver could exploit doc confirm business model simply invade market amp undermine labor by subsidize disposable work force,-1,248,36,0
1900,top story break law dupe police and secretly lobby government leak reveal uber guardian see more,-1,169,22,0
2059, association investigate by also caravan competition agency due complaint by would force disappear one get silly face look at circus set and everyone part of gang want eliminate,-1,279,49,0
2735,especially interesting since weasel way into  run micro transit ,-1,104,15,0
138,definitely want get sort out please send dm with phone number associate with account so assist far,-1,149,28,0
2361,break law dupe police and secretly lobby government leak reveal guardian,-1,116,15,0
2357,leak cache of confidential file from ride share ape illustrate ethically dubious and potentially illegal tactic company use fuel frenetic global expansion begin nearly decade ago joint medium investigation show sundae,-1,281,38,0
2851,break law dupe police and secretly lobby government leak reveal macron involve and executive revel in culture of just fuck illegal,-1,188,25,0
1077,empanel macron secretly aid lobbying in france text reveal,-1,70,10,0
3128,be news file massive leak reveal top politician secretly help,-1,109,15,0
1909,leak reveal spread fuck illegal ride sharing globally,-1,96,11,0
69,certainly concern and appreciate take time let know expect partner driver and rider remain respectful while use ape,-1,199,31,0
209,boycott billionaire make group of greedy corrupt bone businessman and politician promote interest against everyone else ,-1,212,29,0
763,leak file reveal bare knuckle expansion tactic investigation,-1,95,9,0
3190,fuck eat just spend quid on whopper,-1,48,11,0
284,need obey law end of,-1,32,8,0
3107,uber seriously drop ball on one,-1,72,9,0
1877,get did platter from on instar and here list of issue with platter travel in in without type of cover on highly unhygienic false advertisement suppose cake pop ball of fondant,-1,279,48,0
2872,in ride last night pray for life one sudden turn and go suddenly throw,-1,111,23,0
13,another reason ban lobbyist break law dupe police and secretly lobby government leak reveal,-1,136,18,-1
1721,break law dupe police and secretly lobby government leak reveal,-1,101,12,0
2946,attempt lobby politician and flout law as part of effort expand globally from accord newspaper report,-1,166,24,0
1,friend mighty swift radio car of  retain costume,0,85,15,0
2,spend minute in listen well describe as eagle b side but about jess,0,103,19,0
4,real job girlfriend personal eat driver everything else just side gig,0,101,18,0
20,currently trend in belgium sun jug faith k tweet  k tweet bell  k tweet sri lanka k tweet k tweet saint k tweet belgium,0,263,40,0
21,campaign ex mama aide help sell firm world,0,88,12,0
22,pro immediately opener eat,0,34,6,0
32,is if phone glitch or sum one time go call,0,95,16,0
40,report amp defied amp taxi law enter market,0,95,10,0
79,yeah between and  and just people park wherever feel like almost impossible just drive in straight line downtown close downtown street vehicle traffic and streamline outside,0,233,39,-1
91,get uh keep word,0,28,7,0
125,thank driver for not speak single word entire minute drive back house,0,108,23,-1
131,people walk away from train station as line out door and people miss train offer electric option as pick up now fantastic but unfortunately southern allow third world country but for reason,0,270,47,0
136,tell dad today that never see one here and in in stop right in front of one shit look like mechanic place,0,145,30,0
137,use everyday,0,24,5,0
141,nothing celebrate sure but prove entire generation of america transportation option outside of personal vehicle ownership easy convenient and people like make transit as easy and convenient,0,254,40,-1
157,campaign ex mama aide help sell firm world guardian,0,110,17,0
167,anyone else get into full on conversation with delivery driver airing owner,0,95,14,0
169,grow think order out maybe time total in yes live with folk old school italic just now order son pizza over or ask daughter eat something if order anyways gonna pay,0,275,52,0
170,spirit let manage small corolla for hear lucrative blessing,0,80,13,0
179,about file investigation,0,59,6,0
180,driver change hip hop station get in,0,91,15,0
182,because of drama with twitter and melon musk and tesla share also go go also thing consider as market sentiment heavily drag nasal,0,192,34,0
191,driver lie,0,32,6,0
192,,0,4,1,0
193,think about driver from last night talk about in love with wife,0,99,20,1
197,perhaps but look at criminal coddling let go free philosophy inability hold job certainly dampen interest in candidacy even liberal san  recall a for follow playbook thank,0,246,36,0
200,over long enough time horizon everyone sell ad,0,60,9,0
205,driver think crazy for try get in line at for concert start at only shock then people already in line,0,169,33,0
208,really bring back pool loo,0,40,7,0
211,there lot of highlight from weekend in  but one of good definitely salmon and carton walk at while of drunk and carton say driver please keep safe precious cargo,0,249,49,1
230,eat would but,0,52,11,0
233,want eat but spaghetti in,0,48,10,0
245,every single time walk in pick food restaurant order under name  or  none food for ,0,246,39,0
249,so many friend exclusively use pool before pandemic and just know learn take bus subway,0,124,22,0
250,file project de ,0,92,8,0
267, baby need get valley,0,54,11,0
274,guy call slur get reply as bait definitely one at fault t know if require brain or not understand that,0,163,33,-1
277,groomsman home,0,33,6,0
283, of driver story tell love talk but not today lot,0,88,18,0
288,just want somebody eat taco that,0,63,13,0
292,might costly eat but willing pay price,0,77,17,0
311,at place call little minor taco pick up and cook keep come look at must look cute today,0,128,27,0
316,very nervous fly chico before go hotel very brave and hope make friend at orientation,0,144,27,0
318,in  get girl  stick valley,0,74,13,0
